Info: [VCS_SAVE_RESTORE_INFO] ASLR (Address Space Layout Randomization) is detected on the machine. To enable $save functionality, ASLR will be switched off and simv re-executed.
Please use '-no_save' simv switch to avoid re-execution or '-suppress=ASLR_DETECTED_INFO' to suppress this message.
Chronologic VCS simulator copyright 1991-2025
Contains Synopsys proprietary information.
Compiler version X-2025.06-SP2_Full64; Runtime version X-2025.06-SP2_Full64;  May 21 19:04 2026
FP_TRACE PC: 8000323c | Instr: 0001a307 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003244 | Instr: 0001a287 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000324c | Instr: 0001ac87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003258 | Instr: c85307c3 | rs1: ffffffff40000000 | rs2: ffffffffc0ab8e48 | rs3: ffffffffff7fffff | alu_res: ffffffffff7fffff | fflags: 00001
FP_TRACE PC: 80003280 | Instr: 00f2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffff7fffff | rs3: 0000000000000000 | alu_res: ffffffffff7fffff | fflags: 00001
FP_TRACE PC: 800032bc | Instr: 0001a707 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800032c4 | Instr: 0001a487 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800032cc | Instr: 0001aa87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800032d8 | Instr: a8971c43 | rs1: ffffffff40000000 | rs2: ffffffffa16da8c4 | rs3: ffffffffff7fffff | alu_res: ffffffffff7fffff | fflags: 00001
FP_TRACE PC: 80003300 | Instr: 0182a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffff7fffff | rs3: 0000000000000000 | alu_res: ffffffffff7fffff | fflags: 00001
FP_TRACE PC: 8000333c | Instr: 0001ad07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003344 | Instr: 0001a487 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000334c | Instr: 0001a507 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003358 | Instr: 509d3f43 | rs1: ffffffff40000000 | rs2: ffffffff61e9fdd9 | rs3: ffffffffff7fffff | alu_res: ffffffffff7ffffe | fflags: 00001
FP_TRACE PC: 80003380 | Instr: 01e2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffff7ffffe | rs3: 0000000000000000 | alu_res: ffffffffff7ffffe | fflags: 00001
FP_TRACE PC: 800033bc | Instr: 0001aa87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800033c4 | Instr: 0001a787 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800033cc | Instr: 0001a487 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800033dc | Instr: 48faffc3 | rs1: ffffffff40000000 | rs2: fffffffff3c329cf | rs3: ffffffff007fffff | alu_res: fffffffff44329cf | fflags: 00001
FP_TRACE PC: 80003400 | Instr: 01f2a027 | rs1: ffffffffc0ab8e48 | rs2: fffffffff44329cf | rs3: 0000000000000000 | alu_res: fffffffff44329cf | fflags: 00001
FP_TRACE PC: 80003440 | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003448 | Instr: 0001ab87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003450 | Instr: 0001a387 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000345c | Instr: 39762943 | rs1: ffffffff40000000 | rs2: ffffffff941e8de7 | rs3: ffffffff007fffff | alu_res: ffffffff949e8de7 | fflags: 00001
FP_TRACE PC: 80003480 | Instr: 0122a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff949e8de7 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 800034bc | Instr: 0001ac07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800034c4 | Instr: 0001af87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800034cc | Instr: 0001a807 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800034d8 | Instr: 81fc4643 | rs1: ffffffff40000000 | rs2: ffffffff9630efe1 | rs3: ffffffff007fffff | alu_res: ffffffff96b0efe1 | fflags: 00001
FP_TRACE PC: 80003500 | Instr: 00c2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff96b0efe1 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 8000353c | Instr: 0001ab07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003544 | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000354c | Instr: 0001ac87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003558 | Instr: c8cb0ec3 | rs1: ffffffff40000000 | rs2: ffffffffd402b376 | rs3: ffffffff007fffff | alu_res: ffffffffd482b376 | fflags: 00001
FP_TRACE PC: 80003580 | Instr: 01d2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffd482b376 | rs3: 0000000000000000 | alu_res: ffffffffd482b376 | fflags: 00001
FP_TRACE PC: 800035bc | Instr: 0001aa07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800035c4 | Instr: 0001a407 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800035cc | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800035d8 | Instr: 608a1c43 | rs1: ffffffff40000000 | rs2: ffffffffd9c0b03c | rs3: ffffffff007fffff | alu_res: ffffffffda40b03b | fflags: 00001
FP_TRACE PC: 80003600 | Instr: 0182a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffda40b03b | rs3: 0000000000000000 | alu_res: ffffffffda40b03b | fflags: 00001
FP_TRACE PC: 8000363c | Instr: 0001a887 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003644 | Instr: 0001ad87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000364c | Instr: 0001a507 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003658 | Instr: 51b8be43 | rs1: ffffffff40000000 | rs2: ffffffffab178dc2 | rs3: ffffffff007fffff | alu_res: ffffffffab978dc1 | fflags: 00001
FP_TRACE PC: 80003680 | Instr: 01c2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffab978dc1 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 800036bc | Instr: 0001ac07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800036c4 | Instr: 0001ad87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800036cc | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800036dc | Instr: 61bc7343 | rs1: ffffffff40000000 | rs2: ffffffff077060d0 | rs3: ffffffff807fffff | alu_res: ffffffff07f05ed0 | fflags: 00001
FP_TRACE PC: 80003700 | Instr: 0062a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff07f05ed0 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 80003740 | Instr: 0001a507 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003748 | Instr: 0001ab87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003750 | Instr: 0001a307 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000375c | Instr: 31752b43 | rs1: ffffffff40000000 | rs2: ffffffffb68fe275 | rs3: ffffffff807fffff | alu_res: ffffffffb70fe276 | fflags: 00001
FP_TRACE PC: 80003780 | Instr: 0162a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffb70fe276 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e5a | fflags: 00001
FP_TRACE PC: 800037bc | Instr: 0001ae07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800037c4 | Instr: 0001af07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800037cc | Instr: 0001a987 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800037d8 | Instr: 99ee47c3 | rs1: ffffffff40000000 | rs2: ffffffff84076fc8 | rs3: ffffffff807fffff | alu_res: ffffffff8487efc8 | fflags: 00001
FP_TRACE PC: 80003800 | Instr: 00f2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff8487efc8 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 8000383c | Instr: 0001a907 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003844 | Instr: 0001a887 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000384c | Instr: 0001a587 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003858 | Instr: 59190ec3 | rs1: ffffffff40000000 | rs2: ffffffff3a658752 | rs3: ffffffff807fffff | alu_res: ffffffff3ae58752 | fflags: 00001
FP_TRACE PC: 80003880 | Instr: 01d2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff3ae58752 | rs3: 0000000000000000 | alu_res: ffffffffc0ab7ff0 | fflags: 00001
FP_TRACE PC: 800038bc | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800038c4 | Instr: 0001a307 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800038cc | Instr: 0001a487 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800038d8 | Instr: 48661443 | rs1: ffffffff40000000 | rs2: ffffffff6b60092b | rs3: ffffffff807fffff | alu_res: ffffffff6be0092a | fflags: 00001
FP_TRACE PC: 80003900 | Instr: 0082a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff6be0092a | rs3: 0000000000000000 | alu_res: ffffffff6be0092a | fflags: 00001
FP_TRACE PC: 8000393c | Instr: 0001ab87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003944 | Instr: 0001a107 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 8000394c | Instr: 0001a507 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003958 | Instr: 502bb643 | rs1: ffffffff40000000 | rs2: ffffffff785692f1 | rs3: ffffffff807fffff | alu_res: ffffffff78d692f1 | fflags: 00001
FP_TRACE PC: 80003980 | Instr: 00c2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff78d692f1 | rs3: 0000000000000000 | alu_res: ffffffff78d692f1 | fflags: 00001
FP_TRACE PC: 800039bc | Instr: 0001a087 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800039c4 | Instr: 0001ab87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800039cc | Instr: 0001a787 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 800039dc | Instr: 7970f9c3 | rs1: ffffffff40000000 | rs2: ffffffff43bd77aa | rs3: ffffffff00400000 | alu_res: ffffffff443d77aa | fflags: 00001
FP_TRACE PC: 80003a00 | Instr: 0132a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff443d77aa | rs3: 0000000000000000 | alu_res: ffffffff443c208d | fflags: 00001
FP_TRACE PC: 80003a40 | Instr: 0001a307 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003a48 | Instr: 0001a507 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003a50 | Instr: 0001a587 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003a5c | Instr: 58a326c3 | rs1: ffffffff40000000 | rs2: ffffffffe2a6ba2a | rs3: ffffffff00400000 | alu_res: ffffffffe326ba2a | fflags: 00001
FP_TRACE PC: 80003a80 | Instr: 00d2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffe326ba2a | rs3: 0000000000000000 | alu_res: ffffffffe326ba2a | fflags: 00001
FP_TRACE PC: 80003abc | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003ac4 | Instr: 0001ab87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003acc | Instr: 0001a107 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003ad8 | Instr: 11764fc3 | rs1: ffffffff40000000 | rs2: ffffffffca23f54a | rs3: ffffffff00400000 | alu_res: ffffffffcaa3f54a | fflags: 00001
FP_TRACE PC: 80003b00 | Instr: 01f2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffffcaa3f54a | rs3: 0000000000000000 | alu_res: ffffffffcaa3f555 | fflags: 00001
FP_TRACE PC: 80003b3c | Instr: 0001a907 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003b44 | Instr: 0001ad07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003b4c | Instr: 0001a687 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003b58 | Instr: 69a90dc3 | rs1: ffffffff40000000 | rs2: ffffffff46fc8e8d | rs3: ffffffff00400000 | alu_res: ffffffff477c8e8d | fflags: 00001
FP_TRACE PC: 80003b80 | Instr: 01b2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff477c8e8d | rs3: 0000000000000000 | alu_res: ffffffff477c8931 | fflags: 00001
FP_TRACE PC: 80003bbc | Instr: 0001a487 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003bc4 | Instr: 0001ae87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003bcc | Instr: 0001ab07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003bd8 | Instr: b1d490c3 | rs1: ffffffff40000000 | rs2: ffffffff2b633fd5 | rs3: ffffffff00400000 | alu_res: ffffffff2be33fd5 | fflags: 00001
FP_TRACE PC: 80003c00 | Instr: 0012a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff2be33fd5 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 80003c3c | Instr: 0001aa87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003c44 | Instr: 0001ac87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003c4c | Instr: 0001a907 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003c58 | Instr: 919abdc3 | rs1: ffffffff40000000 | rs2: fffffffff12f3297 | rs3: ffffffff00400000 | alu_res: fffffffff1af3296 | fflags: 00001
FP_TRACE PC: 80003c80 | Instr: 01b2a027 | rs1: ffffffffc0ab8e48 | rs2: fffffffff1af3296 | rs3: 0000000000000000 | alu_res: fffffffff1af3296 | fflags: 00001
FP_TRACE PC: 80003cbc | Instr: 0001ac07 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003cc4 | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003ccc | Instr: 0001a087 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003cdc | Instr: 08cc75c3 | rs1: ffffffff40000000 | rs2: ffffffff0a6d7a3d | rs3: ffffffff80400000 | alu_res: ffffffff0aed7a39 | fflags: 00000
FP_TRACE PC: 80003d00 | Instr: 00b2a027 | rs1: ffffffffc0ab8e48 | rs2: ffffffff0aed7a39 | rs3: 0000000000000000 | alu_res: ffffffffc0ab8e48 | fflags: 00001
FP_TRACE PC: 80003d40 | Instr: 0001a607 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003d48 | Instr: 0001aa87 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003d50 | Instr: 0001a407 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003d5c | Instr: 415622c3 | rs1: ffffffff40000000 | rs2: ffffffff88a4194d | rs3: ffffffff80400000 | alu_res: ffffffff8924196d | fflags: 00000
FP_TRACE PC: 80003d80 | Instr: 0052a027 | rs1: ffffffff8924196d | rs2: ffffffff8924196d | rs3: 0000000000000000 | alu_res: ffffffff89a4196d | fflags: 00000
FP_TRACE PC: 80003dbc | Instr: 0001a187 | rs1: ffffffff2de9bf0e | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003dc4 | Instr: 0001a787 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003dcc | Instr: 0001ad07 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003dd8 | Instr: d0f1c443 | rs1: ffffffff40000000 | rs2: ffffffff1007ea7e | rs3: ffffffff80400000 | alu_res: ffffffff1087ea7e | fflags: 00001
FP_TRACE PC: 80003e00 | Instr: 0082a027 | rs1: ffffffff8924196d | rs2: ffffffff1087ea7e | rs3: 0000000000000000 | alu_res: ffffffff1087e936 | fflags: 00001
FP_TRACE PC: 80003e3c | Instr: 0001ac87 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003e44 | Instr: 0001ae87 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003e4c | Instr: 0001a087 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003e58 | Instr: 09dc8743 | rs1: ffffffff40000000 | rs2: ffffffffcc36902d | rs3: ffffffff80400000 | alu_res: ffffffffccb6902d | fflags: 00001
FP_TRACE PC: 80003e80 | Instr: 00e2a027 | rs1: ffffffff8924196d | rs2: ffffffffccb6902d | rs3: 0000000000000000 | alu_res: ffffffffccb6902d | fflags: 00001
FP_TRACE PC: 80003ebc | Instr: 0001ae87 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003ec4 | Instr: 0001a587 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003ecc | Instr: 0001a107 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003ed8 | Instr: 10be98c3 | rs1: ffffffff40000000 | rs2: ffffffffdf7dffee | rs3: ffffffff80400000 | alu_res: ffffffffdffdffee | fflags: 00001
FP_TRACE PC: 80003f00 | Instr: 0112a027 | rs1: ffffffff8924196d | rs2: ffffffffdffdffee | rs3: 0000000000000000 | alu_res: ffffffffdffdffee | fflags: 00001
FP_TRACE PC: 80003f3c | Instr: 0001a087 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003f44 | Instr: 0001a787 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003f4c | Instr: 0001af87 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003f58 | Instr: f8f0bbc3 | rs1: ffffffff40000000 | rs2: fffffffffaf3b3da | rs3: ffffffff80400000 | alu_res: fffffffffb73b3da | fflags: 00001
FP_TRACE PC: 80003f80 | Instr: 0172a027 | rs1: ffffffff8924196d | rs2: fffffffffb73b3da | rs3: 0000000000000000 | alu_res: fffffffffb73b3da | fflags: 00001
FP_TRACE PC: 80003fbc | Instr: 0001ac07 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003fc4 | Instr: 0001a187 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003fcc | Instr: 0001a907 | rs1: ffffffff9be8df4c | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80003fdc | Instr: 903c7143 | rs1: ffffffff40000000 | rs2: ffffffff9be8df4c | rs3: ffffffff00000001 | alu_res: ffffffff9c68df4b | fflags: 00001
FP_TRACE PC: 80004000 | Instr: 0022a027 | rs1: ffffffff8924196d | rs2: ffffffff9c68df4b | rs3: 0000000000000000 | alu_res: ffffffff9c68df4b | fflags: 00001
FP_TRACE PC: 80004040 | Instr: 0001a187 | rs1: ffffffff9be8df4c | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
FP_TRACE PC: 80004048 | Instr: 0001a407 | rs1: ffffffff40000000 | rs2: 0000000000000000 | rs3: 0000000000000000 | alu_res: ffffffff7fc00000 | fflags: 00000
